rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at,created_at
3249,3249,6479,941,5,Great driver and smooth ride!,2024-03-27 01:26:00,2024-03-27 01:26:00
3250,3250,8015,138,5,Quick pickup and very safe driving.,2024-08-30 04:25:00,2024-08-30 04:25:00
3251,3251,7850,500,4,Pleasant trip.,2024-10-24 14:41:00,2024-10-24 14:41:00
3252,3252,2805,280,5,Very polite and clean vehicle.,2024-02-01 04:39:00,2024-02-01 04:39:00
3253,3253,9806,748,1,Ride was cancelled.,2024-04-16 22:13:00,2024-04-16 22:13:00
3254,3254,5258,1989,5,"Excellent driving, pleasant conversation.",2024-03-15 07:38:00,2024-03-15 07:38:00
3255,3255,4954,1867,2,Driver was somewhat distracted.,2024-05-08 04:04:00,2024-05-08 04:04:00
3256,3256,7478,2469,4,"Good ride overall, arrived safely.",2024-12-11 00:04:00,2024-12-11 00:04:00
3257,3257,3352,2326,4,"Good ride overall, arrived safely.",2024-10-17 02:42:00,2024-10-17 02:42:00
3258,3258,3187,1173,3,Driver took a longer route.,2024-11-21 21:02:00,2024-11-21 21:02:00
3259,3259,9428,1734,5,Great driver and smooth ride!,2024-04-19 12:36:00,2024-04-19 12:36:00
3260,3260,4241,2187,5,Great driver and smooth ride!,2024-02-22 14:48:00,2024-02-22 14:48:00
3261,3261,6553,1860,4,"Decent driver, took a good route.",2024-10-15 14:19:00,2024-10-15 14:19:00
3262,3262,5565,1952,3,Car could have been cleaner.,2024-03-21 10:59:00,2024-03-21 10:59:00
3263,3263,7954,1953,4,Pleasant trip.,2024-05-11 06:42:00,2024-05-11 06:42:00
3264,3264,2544,234,3,"Average experience, driver was okay.",2024-05-18 03:56:00,2024-05-18 03:56:00
3265,3265,5589,560,3,Driver took a longer route.,2024-12-13 18:14:00,2024-12-13 18:14:00
3266,3266,3308,1506,5,Great driver and smooth ride!,2024-12-11 19:07:00,2024-12-11 19:07:00
3267,3267,8877,1076,5,Quick pickup and very safe driving.,2024-11-19 03:05:00,2024-11-19 03:05:00
3268,3268,7126,2170,5,Very polite and clean vehicle.,2024-03-24 06:25:00,2024-03-24 06:25:00
3269,3269,3866,992,5,Great driver and smooth ride!,2024-06-22 17:50:00,2024-06-22 17:50:00
3270,3270,2581,2120,5,Great driver and smooth ride!,2024-01-29 22:41:00,2024-01-29 22:41:00
3271,3271,8351,2242,5,"Excellent driving, pleasant conversation.",2024-05-16 07:53:00,2024-05-16 07:53:00
3272,3272,2801,920,4,"Car was very clean, slight delay due to traffic.",2024-09-29 16:34:00,2024-09-29 16:34:00
3273,3273,5880,1675,4,"Good ride overall, arrived safely.",2024-03-30 13:00:00,2024-03-30 13:00:00
3274,3274,4985,966,2,Ride was cancelled.,2024-09-14 03:52:00,2024-09-14 03:52:00
3275,3275,6379,610,4,"Car was very clean, slight delay due to traffic.",2024-09-19 15:28:00,2024-09-19 15:28:00
3276,3276,6615,141,5,Great driver and smooth ride!,2024-06-04 07:22:00,2024-06-04 07:22:00
3277,3277,3402,1740,5,Great driver and smooth ride!,2024-01-24 21:38:00,2024-01-24 21:38:00
3278,3278,3528,1755,4,"Decent driver, took a good route.",2024-06-24 12:38:00,2024-06-24 12:38:00
3279,3279,5604,778,5,"Excellent driving, pleasant conversation.",2024-08-20 22:27:00,2024-08-20 22:27:00
3280,3280,9564,792,1,Ride was cancelled.,2024-05-15 15:50:00,2024-05-15 15:50:00
3281,3281,2989,2363,4,"Good ride overall, arrived safely.",2024-10-12 22:03:00,2024-10-12 22:03:00
3282,3282,3358,1608,4,"Good ride overall, arrived safely.",2024-04-17 03:42:00,2024-04-17 03:42:00
3283,3283,8177,35,5,Best ride of the week!,2024-04-25 02:41:00,2024-04-25 02:41:00
3284,3284,9307,1309,1,Terrible driving and very late.,2024-10-23 07:45:00,2024-10-23 07:45:00
3285,3285,4880,792,5,Very polite and clean vehicle.,2024-07-03 01:57:00,2024-07-03 01:57:00
3286,3286,9020,1152,4,Pleasant trip.,2024-03-21 19:39:00,2024-03-21 19:39:00
3287,3287,8274,517,5,Quick pickup and very safe driving.,2024-09-17 04:27:00,2024-09-17 04:27:00
3288,3288,8474,1176,5,Best ride of the week!,2024-06-06 06:39:00,2024-06-06 06:39:00
3289,3289,6202,1434,4,"Decent driver, took a good route.",2024-12-24 11:55:00,2024-12-24 11:55:00
3290,3290,4256,1299,5,Very polite and clean vehicle.,2024-07-14 10:46:00,2024-07-14 10:46:00
3291,3291,5574,1050,5,Best ride of the week!,2024-05-18 21:39:00,2024-05-18 21:39:00
3292,3292,6612,607,4,"Good ride overall, arrived safely.",2024-01-21 01:08:00,2024-01-21 01:08:00
3293,3293,9139,979,5,Quick pickup and very safe driving.,2024-02-10 15:01:00,2024-02-10 15:01:00
3294,3294,5875,2099,4,"Good ride overall, arrived safely.",2024-11-23 07:21:00,2024-11-23 07:21:00
3295,3295,7945,437,5,Quick pickup and very safe driving.,2024-05-18 06:00:00,2024-05-18 06:00:00
3296,3296,5813,107,5,Quick pickup and very safe driving.,2024-08-26 14:16:00,2024-08-26 14:16:00
3297,3297,8119,285,5,Very polite and clean vehicle.,2024-09-06 16:23:00,2024-09-06 16:23:00
3298,3298,8715,658,5,"Excellent driving, pleasant conversation.",2024-12-16 09:01:00,2024-12-16 09:01:00
3299,3299,9694,555,4,"Car was very clean, slight delay due to traffic.",2024-04-05 13:20:00,2024-04-05 13:20:00
3300,3300,4491,2079,2,Ride was cancelled.,2024-06-24 21:26:00,2024-06-24 21:26:00
3301,3301,7297,87,3,Ride was cancelled.,2024-05-18 17:30:00,2024-05-18 17:30:00
3302,3302,9630,785,5,Quick pickup and very safe driving.,2024-07-04 19:05:00,2024-07-04 19:05:00
3303,3303,3301,336,5,"Excellent driving, pleasant conversation.",2024-06-01 16:38:00,2024-06-01 16:38:00
3304,3304,5563,1639,5,Great driver and smooth ride!,2024-04-11 09:20:00,2024-04-11 09:20:00
3305,3305,6577,1891,5,Great driver and smooth ride!,2024-08-19 15:52:00,2024-08-19 15:52:00
3306,3306,6668,1372,1,Will not ride again.,2024-04-29 14:00:00,2024-04-29 14:00:00
3307,3307,2562,739,5,"Excellent driving, pleasant conversation.",2024-06-27 14:26:00,2024-06-27 14:26:00
3308,3308,2717,1012,5,Very polite and clean vehicle.,2024-10-06 11:53:00,2024-10-06 11:53:00
3309,3309,9660,1848,5,Best ride of the week!,2024-12-25 06:53:00,2024-12-25 06:53:00
3310,3310,4678,763,4,"Good ride overall, arrived safely.",2024-02-05 07:14:00,2024-02-05 07:14:00
3311,3311,8713,2422,1,Ride was cancelled.,2024-06-07 13:11:00,2024-06-07 13:11:00
3312,3312,3158,727,4,"Decent driver, took a good route.",2024-03-15 06:59:00,2024-03-15 06:59:00
3313,3313,7275,198,4,"Car was very clean, slight delay due to traffic.",2024-12-28 02:29:00,2024-12-28 02:29:00
3314,3314,2801,846,4,"Car was very clean, slight delay due to traffic.",2024-12-12 02:33:00,2024-12-12 02:33:00
3315,3315,5728,1075,5,Great driver and smooth ride!,2024-11-19 10:55:00,2024-11-19 10:55:00
3316,3316,4375,1973,5,"Excellent driving, pleasant conversation.",2024-08-12 11:31:00,2024-08-12 11:31:00
3317,3317,2671,754,2,Ride was cancelled.,2024-03-12 06:00:00,2024-03-12 06:00:00
3318,3318,9138,890,5,Very polite and clean vehicle.,2024-05-13 23:49:00,2024-05-13 23:49:00
3319,3319,9471,320,5,Very polite and clean vehicle.,2024-02-15 22:18:00,2024-02-15 22:18:00
3320,3320,9941,1350,5,Very polite and clean vehicle.,2024-08-07 09:40:00,2024-08-07 09:40:00
3321,3321,3601,683,5,Quick pickup and very safe driving.,2024-05-30 16:41:00,2024-05-30 16:41:00
3322,3322,4465,1256,2,Ride was cancelled.,2024-04-27 19:12:00,2024-04-27 19:12:00
3323,3323,6429,731,5,Very polite and clean vehicle.,2024-11-30 23:00:00,2024-11-30 23:00:00
3324,3324,7744,2259,5,Great driver and smooth ride!,2024-10-16 23:15:00,2024-10-16 23:15:00
3325,3325,5049,576,4,"Car was very clean, slight delay due to traffic.",2024-09-22 10:50:00,2024-09-22 10:50:00
3326,3326,5030,111,4,"Good ride overall, arrived safely.",2024-01-22 12:41:00,2024-01-22 12:41:00
3327,3327,9667,2273,4,"Car was very clean, slight delay due to traffic.",2024-12-12 04:11:00,2024-12-12 04:11:00
3328,3328,8264,2093,5,Best ride of the week!,2024-10-18 01:36:00,2024-10-18 01:36:00
3329,3329,5036,216,4,"Decent driver, took a good route.",2024-04-04 20:11:00,2024-04-04 20:11:00
3330,3330,8688,2379,5,Quick pickup and very safe driving.,2024-04-29 00:11:00,2024-04-29 00:11:00
3331,3331,8274,1279,5,Quick pickup and very safe driving.,2024-11-15 23:22:00,2024-11-15 23:22:00
3332,3332,3078,1501,4,"Car was very clean, slight delay due to traffic.",2024-10-20 04:15:00,2024-10-20 04:15:00
3333,3333,2640,404,4,"Good ride overall, arrived safely.",2024-01-13 16:08:00,2024-01-13 16:08:00
3334,3334,3616,2015,5,Quick pickup and very safe driving.,2024-07-17 10:42:00,2024-07-17 10:42:00
3335,3335,4676,2461,4,"Good ride overall, arrived safely.",2024-01-13 09:16:00,2024-01-13 09:16:00
3336,3336,3234,1601,4,"Decent driver, took a good route.",2024-05-10 15:09:00,2024-05-10 15:09:00
3337,3337,8307,848,3,Driver took a longer route.,2024-04-08 10:26:00,2024-04-08 10:26:00
3338,3338,7335,1142,4,"Good ride overall, arrived safely.",2024-09-29 17:55:00,2024-09-29 17:55:00
3339,3339,6201,403,5,Very polite and clean vehicle.,2024-02-28 15:25:00,2024-02-28 15:25:00
3340,3340,3110,485,3,"Average experience, driver was okay.",2024-06-21 06:42:00,2024-06-21 06:42:00
3341,3341,5592,1507,5,"Excellent driving, pleasant conversation.",2024-02-28 02:41:00,2024-02-28 02:41:00
3342,3342,8126,228,5,Best ride of the week!,2024-05-14 07:47:00,2024-05-14 07:47:00
3343,3343,4483,1964,3,Driver took a longer route.,2024-11-24 10:28:00,2024-11-24 10:28:00
3344,3344,8689,1167,3,Car could have been cleaner.,2024-02-20 05:48:00,2024-02-20 05:48:00
3345,3345,5611,1413,4,"Decent driver, took a good route.",2024-01-03 08:40:00,2024-01-03 08:40:00
3346,3346,3941,684,5,"Excellent driving, pleasant conversation.",2024-11-04 18:31:00,2024-11-04 18:31:00
3347,3347,2882,1202,5,Great driver and smooth ride!,2024-01-25 13:59:00,2024-01-25 13:59:00
3348,3348,2570,1124,4,Pleasant trip.,2024-02-04 04:58:00,2024-02-04 04:58:00
3349,3349,3031,1412,5,Great driver and smooth ride!,2024-02-18 14:59:00,2024-02-18 14:59:00
3350,3350,4126,2465,4,"Car was very clean, slight delay due to traffic.",2024-11-09 10:29:00,2024-11-09 10:29:00
3351,3351,8831,1501,5,Very polite and clean vehicle.,2024-12-30 11:19:00,2024-12-30 11:19:00
3352,3352,5874,1101,4,"Good ride overall, arrived safely.",2024-07-30 21:24:00,2024-07-30 21:24:00
3353,3353,5065,1151,5,Very polite and clean vehicle.,2024-02-19 12:43:00,2024-02-19 12:43:00
3354,3354,8141,1288,5,Very polite and clean vehicle.,2024-10-28 19:12:00,2024-10-28 19:12:00
3355,3355,9529,755,5,Best ride of the week!,2024-02-23 12:02:00,2024-02-23 12:02:00
3356,3356,9666,1351,5,Best ride of the week!,2024-04-17 02:46:00,2024-04-17 02:46:00
3357,3357,8626,2247,5,Best ride of the week!,2024-06-14 16:02:00,2024-06-14 16:02:00
3358,3358,8688,1594,5,Very polite and clean vehicle.,2024-09-23 01:08:00,2024-09-23 01:08:00
3359,3359,5233,1272,4,"Decent driver, took a good route.",2024-02-29 09:38:00,2024-02-29 09:38:00
3360,3360,3585,2104,4,Pleasant trip.,2024-03-21 04:25:00,2024-03-21 04:25:00
3361,3361,2858,1131,5,Quick pickup and very safe driving.,2024-08-19 23:23:00,2024-08-19 23:23:00
3362,3362,4525,713,4,Pleasant trip.,2024-03-25 04:30:00,2024-03-25 04:30:00
3363,3363,3826,1117,5,Quick pickup and very safe driving.,2024-11-23 16:10:00,2024-11-23 16:10:00
3364,3364,8579,2477,5,"Excellent driving, pleasant conversation.",2024-01-19 19:32:00,2024-01-19 19:32:00
3365,3365,9580,595,5,Very polite and clean vehicle.,2024-01-12 21:39:00,2024-01-12 21:39:00
3366,3366,7244,1228,5,"Excellent driving, pleasant conversation.",2024-07-06 09:10:00,2024-07-06 09:10:00
3367,3367,7521,448,5,Very polite and clean vehicle.,2024-07-28 06:15:00,2024-07-28 06:15:00
3368,3368,5926,1241,4,"Decent driver, took a good route.",2024-01-17 21:39:00,2024-01-17 21:39:00
3369,3369,6940,2438,5,"Excellent driving, pleasant conversation.",2024-05-14 16:27:00,2024-05-14 16:27:00
3370,3370,7394,760,5,Best ride of the week!,2024-06-07 01:53:00,2024-06-07 01:53:00
3371,3371,3486,2019,5,"Excellent driving, pleasant conversation.",2024-11-23 16:03:00,2024-11-23 16:03:00
3372,3372,7723,2435,5,Best ride of the week!,2024-09-03 21:15:00,2024-09-03 21:15:00
3373,3373,9835,518,3,Car could have been cleaner.,2024-02-27 22:19:00,2024-02-27 22:19:00
3374,3374,7234,1069,1,Will not ride again.,2024-04-14 22:10:00,2024-04-14 22:10:00
3375,3375,4413,1327,5,Quick pickup and very safe driving.,2024-07-17 04:55:00,2024-07-17 04:55:00
3376,3376,6596,1137,5,Quick pickup and very safe driving.,2024-09-03 05:00:00,2024-09-03 05:00:00
3377,3377,9218,97,5,Very polite and clean vehicle.,2024-02-18 00:39:00,2024-02-18 00:39:00
3378,3378,5490,1473,4,"Decent driver, took a good route.",2024-03-22 10:16:00,2024-03-22 10:16:00
3379,3379,9952,1913,5,Very polite and clean vehicle.,2024-07-27 21:26:00,2024-07-27 21:26:00
3380,3380,6413,2189,3,Driver took a longer route.,2024-12-21 01:59:00,2024-12-21 01:59:00
3381,3381,7475,1242,1,Terrible driving and very late.,2024-04-26 13:54:00,2024-04-26 13:54:00
3382,3382,8151,8,5,Best ride of the week!,2024-09-04 22:35:00,2024-09-04 22:35:00
3383,3383,5270,516,4,"Decent driver, took a good route.",2024-06-03 10:23:00,2024-06-03 10:23:00
3384,3384,5677,1673,5,"Excellent driving, pleasant conversation.",2024-07-04 09:14:00,2024-07-04 09:14:00
3385,3385,7938,1848,4,"Decent driver, took a good route.",2024-12-24 12:40:00,2024-12-24 12:40:00
3386,3386,4815,2278,4,"Decent driver, took a good route.",2024-04-26 17:06:00,2024-04-26 17:06:00
3387,3387,3978,1402,5,Very polite and clean vehicle.,2024-06-19 11:16:00,2024-06-19 11:16:00
3388,3388,4700,1968,5,Quick pickup and very safe driving.,2024-06-22 23:15:00,2024-06-22 23:15:00
3389,3389,6124,1269,5,Very polite and clean vehicle.,2024-04-17 03:22:00,2024-04-17 03:22:00
3390,3390,8274,745,3,Car could have been cleaner.,2024-07-19 06:34:00,2024-07-19 06:34:00
3391,3391,5800,1321,5,Best ride of the week!,2024-08-23 06:23:00,2024-08-23 06:23:00
3392,3392,4841,2031,5,"Excellent driving, pleasant conversation.",2024-12-08 23:11:00,2024-12-08 23:11:00
3393,3393,9136,2324,3,Car could have been cleaner.,2024-06-09 04:17:00,2024-06-09 04:17:00
3394,3394,2953,1163,5,Best ride of the week!,2024-06-14 08:40:00,2024-06-14 08:40:00
3395,3395,6284,238,2,Ride was cancelled.,2024-02-23 04:25:00,2024-02-23 04:25:00
3396,3396,4942,665,2,Driver was somewhat distracted.,2024-11-02 14:20:00,2024-11-02 14:20:00
3397,3397,9619,866,4,Pleasant trip.,2024-10-10 14:43:00,2024-10-10 14:43:00
3398,3398,8426,1077,5,Great driver and smooth ride!,2024-05-08 16:16:00,2024-05-08 16:16:00
3399,3399,3839,1711,5,Quick pickup and very safe driving.,2024-07-22 03:44:00,2024-07-22 03:44:00
3400,3400,8864,616,4,Pleasant trip.,2024-09-07 11:55:00,2024-09-07 11:55:00
3401,3401,6087,10,4,"Decent driver, took a good route.",2024-02-14 04:50:00,2024-02-14 04:50:00
3402,3402,7823,266,4,"Decent driver, took a good route.",2024-12-28 06:44:00,2024-12-28 06:44:00
3403,3403,3246,35,5,"Excellent driving, pleasant conversation.",2024-01-11 22:40:00,2024-01-11 22:40:00
3404,3404,3732,2173,5,Great driver and smooth ride!,2024-05-13 16:15:00,2024-05-13 16:15:00
3405,3405,7297,2429,2,Late pickup.,2024-12-02 00:42:00,2024-12-02 00:42:00
3406,3406,3034,2288,5,"Excellent driving, pleasant conversation.",2024-08-19 08:51:00,2024-08-19 08:51:00
3407,3407,2909,2474,3,Car could have been cleaner.,2024-11-18 22:34:00,2024-11-18 22:34:00
3408,3408,7988,1356,5,Best ride of the week!,2024-03-11 03:50:00,2024-03-11 03:50:00
3409,3409,3356,2191,5,Quick pickup and very safe driving.,2024-09-09 00:26:00,2024-09-09 00:26:00
3410,3410,8922,666,4,"Decent driver, took a good route.",2024-02-12 09:42:00,2024-02-12 09:42:00
3411,3411,6779,1866,4,"Good ride overall, arrived safely.",2024-10-15 07:10:00,2024-10-15 07:10:00
3412,3412,8333,684,5,"Excellent driving, pleasant conversation.",2024-11-26 08:25:00,2024-11-26 08:25:00
3413,3413,7052,318,5,"Excellent driving, pleasant conversation.",2024-03-27 23:24:00,2024-03-27 23:24:00
3414,3414,4853,1389,1,"Rude driver, uncomfortable ride.",2024-10-17 09:27:00,2024-10-17 09:27:00
3415,3415,7652,244,3,"Average experience, driver was okay.",2024-03-03 13:35:00,2024-03-03 13:35:00
3416,3416,4448,16,5,Best ride of the week!,2024-05-15 00:17:00,2024-05-15 00:17:00
3417,3417,8687,1061,4,"Car was very clean, slight delay due to traffic.",2024-10-27 08:14:00,2024-10-27 08:14:00
3418,3418,7264,330,4,"Car was very clean, slight delay due to traffic.",2024-08-10 23:54:00,2024-08-10 23:54:00
3419,3419,7581,1847,3,Car could have been cleaner.,2024-02-09 01:44:00,2024-02-09 01:44:00
3420,3420,4964,15,3,"Average experience, driver was okay.",2024-04-18 03:36:00,2024-04-18 03:36:00
3421,3421,6048,1910,5,Best ride of the week!,2024-11-06 22:43:00,2024-11-06 22:43:00
3422,3422,7750,969,5,Very polite and clean vehicle.,2024-08-09 05:27:00,2024-08-09 05:27:00
3423,3423,2976,1650,5,Best ride of the week!,2024-02-20 04:36:00,2024-02-20 04:36:00
3424,3424,7532,555,5,Great driver and smooth ride!,2024-06-14 19:44:00,2024-06-14 19:44:00
3425,3425,5168,50,3,Driver took a longer route.,2024-10-20 14:51:00,2024-10-20 14:51:00
3426,3426,8006,1466,5,Best ride of the week!,2024-01-15 03:24:00,2024-01-15 03:24:00
3427,3427,6293,328,4,Pleasant trip.,2024-10-27 03:19:00,2024-10-27 03:19:00
3428,3428,4712,1072,5,Quick pickup and very safe driving.,2024-09-23 21:42:00,2024-09-23 21:42:00
3429,3429,6280,1905,3,Driver took a longer route.,2024-02-13 12:32:00,2024-02-13 12:32:00
3430,3430,5473,225,5,Quick pickup and very safe driving.,2024-06-19 23:16:00,2024-06-19 23:16:00
3431,3431,6793,1922,5,Best ride of the week!,2024-02-17 02:03:00,2024-02-17 02:03:00
3432,3432,6524,248,5,Best ride of the week!,2024-09-27 00:36:00,2024-09-27 00:36:00
3433,3433,3898,1498,5,Best ride of the week!,2024-01-02 14:12:00,2024-01-02 14:12:00
3434,3434,5538,828,5,Quick pickup and very safe driving.,2024-10-16 06:32:00,2024-10-16 06:32:00
3435,3435,8993,797,3,Ride was cancelled.,2024-10-27 16:55:00,2024-10-27 16:55:00
3436,3436,4413,2061,5,"Excellent driving, pleasant conversation.",2024-02-10 19:27:00,2024-02-10 19:27:00
3437,3437,7195,287,5,Very polite and clean vehicle.,2024-09-01 03:10:00,2024-09-01 03:10:00
3438,3438,8837,2413,5,Very polite and clean vehicle.,2024-03-13 18:25:00,2024-03-13 18:25:00
3439,3439,8760,782,5,Best ride of the week!,2024-03-13 02:56:00,2024-03-13 02:56:00
3440,3440,9494,79,1,Will not ride again.,2024-06-17 07:57:00,2024-06-17 07:57:00
3441,3441,6123,439,5,Best ride of the week!,2024-06-13 10:38:00,2024-06-13 10:38:00
3442,3442,4218,1675,1,Will not ride again.,2024-02-14 19:52:00,2024-02-14 19:52:00
3443,3443,8557,123,3,"Average experience, driver was okay.",2024-08-20 12:29:00,2024-08-20 12:29:00
3444,3444,4006,317,1,"Rude driver, uncomfortable ride.",2024-03-18 18:49:00,2024-03-18 18:49:00
3445,3445,9138,877,5,Great driver and smooth ride!,2024-12-04 13:29:00,2024-12-04 13:29:00
3446,3446,4093,2178,5,Very polite and clean vehicle.,2024-08-15 10:22:00,2024-08-15 10:22:00
3447,3447,6733,1705,4,"Decent driver, took a good route.",2024-11-24 12:47:00,2024-11-24 12:47:00
3448,3448,6177,569,5,Quick pickup and very safe driving.,2024-10-01 08:26:00,2024-10-01 08:26:00
3449,3449,7818,2323,5,Very polite and clean vehicle.,2024-09-24 07:21:00,2024-09-24 07:21:00
3450,3450,9120,560,5,Best ride of the week!,2024-05-11 20:35:00,2024-05-11 20:35:00
3451,3451,6421,1013,5,Great driver and smooth ride!,2024-08-27 09:02:00,2024-08-27 09:02:00
3452,3452,6243,2383,5,"Excellent driving, pleasant conversation.",2024-07-07 10:51:00,2024-07-07 10:51:00
3453,3453,9118,667,5,"Excellent driving, pleasant conversation.",2024-05-13 23:24:00,2024-05-13 23:24:00
3454,3454,3666,2306,5,Best ride of the week!,2024-05-02 03:39:00,2024-05-02 03:39:00
3455,3455,3843,227,5,Great driver and smooth ride!,2024-10-22 10:03:00,2024-10-22 10:03:00
3456,3456,5097,2467,4,"Decent driver, took a good route.",2024-10-18 17:40:00,2024-10-18 17:40:00
3457,3457,3009,1816,5,Quick pickup and very safe driving.,2024-01-25 17:03:00,2024-01-25 17:03:00
3458,3458,5677,1239,5,Quick pickup and very safe driving.,2024-05-16 06:10:00,2024-05-16 06:10:00
