vehicle_id,driver_id,make,model,year,license_plate,insurance_provider,color,is_active,created_at
836,836,Kia,Forte,2020,HO15-476-836,TD Insurance,Dark Blue,True,2023-04-05 00:00:00
837,837,Hyundai,Tucson,2022,JC52-624-837,TD Insurance,Silver,True,2023-01-13 00:00:00
838,838,Subaru,Forester,2018,KV11-277-838,Desjardins,White,True,2023-12-12 00:00:00
839,839,Nissan,Altima,2018,XR57-778-839,ICBC,Blue,True,2023-07-04 00:00:00
840,840,Nissan,Rogue,2022,CC58-819-840,Aviva,Silver,True,2022-04-16 00:00:00
841,841,Tesla,Model 3,2022,TD49-709-841,Intact Insurance,Dark Blue,True,2023-09-29 00:00:00
842,842,Ford,Explorer,2021,TS25-930-842,Aviva,Grey,True,2023-01-21 00:00:00
843,843,Chevrolet,Equinox,2024,AB48-847-843,ICBC,Red,True,2023-06-21 00:00:00
844,844,Subaru,Outback,2018,QV11-985-844,Co-operators,White,True,2023-05-01 00:00:00
845,845,Ford,Fusion,2023,QE30-361-845,ICBC,Black,True,2023-12-18 00:00:00
846,846,Hyundai,Elantra,2020,EY73-375-846,ICBC,Grey,True,2023-09-09 00:00:00
847,847,Hyundai,Sonata,2021,KF31-616-847,Intact Insurance,Silver,True,2023-03-22 00:00:00
848,848,Toyota,RAV4,2020,MF91-405-848,ICBC,Blue,True,2022-12-06 00:00:00
849,849,Tesla,Model Y,2021,ES86-423-849,Co-operators,Red,True,2022-08-27 00:00:00
850,850,Toyota,Corolla,2020,GB22-514-850,Intact Insurance,Silver,True,2022-08-31 00:00:00
851,851,Ford,Escape,2024,HX73-479-851,ICBC,Blue,True,2023-08-15 00:00:00
852,852,Tesla,Model 3,2023,FS74-413-852,TD Insurance,Red,True,2023-09-24 00:00:00
853,853,Nissan,Sentra,2022,ZK68-520-853,Intact Insurance,Silver,True,2022-04-28 00:00:00
854,854,Kia,Sportage,2024,ZK70-472-854,ICBC,Dark Blue,True,2023-11-21 00:00:00
855,855,Ford,Fusion,2020,WG89-267-855,ICBC,Red,True,2022-07-04 00:00:00
856,856,Chevrolet,Equinox,2022,YU93-780-856,Intact Insurance,Blue,True,2022-12-27 00:00:00
857,857,Toyota,Corolla,2020,IQ42-523-857,Co-operators,Silver,True,2022-10-04 00:00:00
858,858,Subaru,Outback,2018,WR84-299-858,Aviva,Blue,True,2022-06-02 00:00:00
859,859,Nissan,Sentra,2022,GB66-494-859,ICBC,White,True,2022-04-12 00:00:00
860,860,Nissan,Altima,2020,EM13-244-860,Aviva,Silver,True,2022-08-17 00:00:00
861,861,Tesla,Model 3,2018,CP39-868-861,ICBC,Silver,True,2023-12-31 00:00:00
862,862,Nissan,Rogue,2019,XO43-355-862,Co-operators,Dark Blue,True,2023-06-06 00:00:00
863,863,Chevrolet,Equinox,2024,XJ79-472-863,Intact Insurance,Grey,True,2022-05-03 00:00:00
864,864,Toyota,RAV4,2019,WJ27-917-864,Desjardins,White,True,2023-03-09 00:00:00
865,865,Tesla,Model Y,2020,XA45-413-865,Co-operators,Red,True,2022-05-06 00:00:00
866,866,Nissan,Sentra,2021,XW24-153-866,Co-operators,Grey,True,2022-08-21 00:00:00
867,867,Toyota,Corolla,2022,UB29-103-867,Intact Insurance,Red,True,2022-07-25 00:00:00
868,868,Toyota,Corolla,2020,CE56-622-868,ICBC,Grey,True,2022-05-26 00:00:00
869,869,Hyundai,Sonata,2022,UM10-239-869,Co-operators,White,True,2023-02-25 00:00:00
870,870,Toyota,Corolla,2022,FV13-227-870,Intact Insurance,Blue,True,2023-10-17 00:00:00
871,871,Chevrolet,Malibu,2020,KF60-187-871,TD Insurance,White,True,2023-09-21 00:00:00
872,872,Tesla,Model 3,2019,PB26-833-872,TD Insurance,Black,True,2022-08-21 00:00:00
873,873,Nissan,Sentra,2022,EY66-694-873,TD Insurance,Grey,True,2022-04-15 00:00:00
874,874,Hyundai,Tucson,2018,FO24-645-874,Co-operators,White,True,2022-04-25 00:00:00
875,875,Toyota,Prius,2018,BQ95-378-875,ICBC,Dark Blue,True,2023-04-04 00:00:00
876,876,Honda,Civic,2020,IB11-863-876,Co-operators,White,True,2023-04-19 00:00:00
877,877,Kia,Sportage,2018,YV80-621-877,Co-operators,Dark Blue,True,2024-01-01 00:00:00
878,878,Honda,CR-V,2020,XK73-493-878,Aviva,Blue,True,2023-02-11 00:00:00
879,879,Ford,Explorer,2022,VS68-735-879,Desjardins,Grey,True,2023-11-25 00:00:00
880,880,Kia,Forte,2018,CM93-895-880,Co-operators,Red,True,2022-07-01 00:00:00
881,881,Ford,Escape,2023,VI59-491-881,TD Insurance,Red,True,2024-01-13 00:00:00
882,882,Honda,CR-V,2019,NN38-782-882,Co-operators,Red,True,2022-07-02 00:00:00
883,883,Chevrolet,Malibu,2022,ET66-615-883,Co-operators,Dark Blue,True,2023-07-25 00:00:00
884,884,Nissan,Rogue,2022,WE47-479-884,ICBC,Red,True,2023-02-15 00:00:00
885,885,Chevrolet,Malibu,2024,KC60-540-885,Desjardins,Grey,True,2022-11-25 00:00:00
886,886,Nissan,Altima,2021,ZK47-808-886,ICBC,Dark Blue,True,2023-02-05 00:00:00
887,887,Nissan,Altima,2019,JA54-372-887,Intact Insurance,Grey,True,2023-10-11 00:00:00
888,888,Honda,CR-V,2024,GD43-282-888,Intact Insurance,Red,True,2023-02-20 00:00:00
889,889,Ford,Explorer,2019,UH76-133-889,Desjardins,White,True,2023-07-16 00:00:00
890,890,Toyota,Corolla,2020,KJ45-108-890,Desjardins,Grey,True,2023-02-07 00:00:00
891,891,Toyota,RAV4,2024,FI38-259-891,Intact Insurance,Dark Blue,True,2023-03-16 00:00:00
892,892,Chevrolet,Malibu,2022,UF13-836-892,Co-operators,Grey,True,2023-12-26 00:00:00
893,893,Toyota,Camry,2023,IU29-494-893,Co-operators,Grey,True,2022-07-18 00:00:00
894,894,Kia,Sportage,2023,HM93-578-894,TD Insurance,White,True,2023-02-19 00:00:00
895,895,Kia,Forte,2022,LE78-433-895,Co-operators,White,True,2023-12-25 00:00:00
896,896,Nissan,Altima,2024,QA36-813-896,Co-operators,Black,True,2022-09-11 00:00:00
897,897,Toyota,Camry,2018,HX31-860-897,TD Insurance,Red,True,2023-12-21 00:00:00
898,898,Nissan,Rogue,2022,KL82-931-898,TD Insurance,Silver,True,2024-01-17 00:00:00
899,899,Honda,Accord,2018,XC70-601-899,Co-operators,Blue,True,2022-04-28 00:00:00
900,900,Toyota,Camry,2019,QD17-427-900,ICBC,White,True,2023-12-21 00:00:00
901,901,Toyota,Camry,2024,HB58-419-901,Co-operators,Black,True,2023-05-01 00:00:00
902,902,Ford,Fusion,2023,ZA31-865-902,Intact Insurance,Silver,True,2023-11-11 00:00:00
903,903,Honda,Accord,2024,UY89-156-903,TD Insurance,Blue,True,2022-10-20 00:00:00
904,904,Hyundai,Tucson,2018,DA69-570-904,Co-operators,White,True,2023-04-05 00:00:00
905,905,Kia,Sportage,2018,ED15-699-905,ICBC,Silver,True,2023-11-29 00:00:00
906,906,Honda,CR-V,2018,UN98-101-906,ICBC,Silver,True,2022-10-29 00:00:00
907,907,Chevrolet,Malibu,2023,ET21-349-907,Aviva,White,True,2023-12-07 00:00:00
908,908,Hyundai,Tucson,2024,CV93-220-908,ICBC,Dark Blue,True,2023-08-19 00:00:00
909,909,Honda,Civic,2021,IF87-298-909,Desjardins,Dark Blue,True,2022-07-04 00:00:00
910,910,Ford,Explorer,2020,NC34-542-910,Desjardins,Dark Blue,True,2022-08-07 00:00:00
911,911,Toyota,Prius,2020,SM92-722-911,Aviva,Red,True,2023-04-15 00:00:00
912,912,Hyundai,Sonata,2022,VC68-663-912,Intact Insurance,Blue,True,2023-10-30 00:00:00
913,913,Nissan,Altima,2020,PM40-368-913,Intact Insurance,Red,True,2023-06-28 00:00:00
914,914,Honda,Accord,2020,HD64-372-914,Intact Insurance,Red,True,2022-10-04 00:00:00
915,915,Tesla,Model 3,2019,OH83-322-915,Intact Insurance,Red,True,2023-01-09 00:00:00
916,916,Nissan,Sentra,2023,WO45-199-916,Co-operators,White,True,2023-12-31 00:00:00
917,917,Chevrolet,Equinox,2021,AX94-822-917,Desjardins,Grey,True,2023-08-15 00:00:00
918,918,Subaru,Outback,2024,AK43-259-918,Aviva,Dark Blue,True,2022-11-21 00:00:00
919,919,Toyota,RAV4,2021,UA26-605-919,TD Insurance,Grey,True,2022-10-04 00:00:00
920,920,Toyota,Prius,2024,UX97-568-920,Co-operators,Blue,True,2023-11-07 00:00:00
921,921,Kia,Forte,2024,PX29-652-921,TD Insurance,Blue,True,2022-09-16 00:00:00
922,922,Nissan,Rogue,2020,AB90-309-922,Intact Insurance,Red,True,2022-10-03 00:00:00
923,923,Honda,CR-V,2020,JQ39-545-923,TD Insurance,White,True,2023-03-03 00:00:00
924,924,Hyundai,Elantra,2022,MP24-663-924,Desjardins,White,True,2022-11-17 00:00:00
925,925,Subaru,Outback,2020,GA28-172-925,Aviva,Silver,True,2023-11-15 00:00:00
926,926,Nissan,Sentra,2019,EG85-987-926,Co-operators,Dark Blue,True,2022-12-06 00:00:00
927,927,Toyota,Prius,2020,TW94-802-927,Intact Insurance,Black,True,2023-04-11 00:00:00
928,928,Tesla,Model 3,2018,RX52-143-928,Co-operators,Grey,True,2023-11-12 00:00:00
929,929,Ford,Fusion,2024,EF75-203-929,Intact Insurance,Red,True,2023-11-03 00:00:00
930,930,Subaru,Outback,2018,RW74-554-930,Intact Insurance,Blue,True,2023-12-16 00:00:00
931,931,Chevrolet,Equinox,2020,BB16-325-931,ICBC,Blue,True,2024-01-16 00:00:00
932,932,Subaru,Forester,2018,DX38-231-932,Intact Insurance,White,True,2023-05-24 00:00:00
933,933,Toyota,Camry,2022,MA34-332-933,TD Insurance,Silver,True,2023-11-08 00:00:00
934,934,Nissan,Rogue,2024,CF61-695-934,Intact Insurance,Grey,True,2022-08-24 00:00:00
935,935,Tesla,Model Y,2022,BP87-355-935,Co-operators,Silver,True,2023-02-04 00:00:00
936,936,Ford,Escape,2022,MT10-754-936,ICBC,Black,True,2022-05-30 00:00:00
937,937,Honda,Accord,2019,CS40-553-937,ICBC,Red,True,2023-09-09 00:00:00
938,938,Toyota,Corolla,2020,IM10-105-938,TD Insurance,Blue,True,2022-07-03 00:00:00
939,939,Subaru,Forester,2020,SF37-438-939,ICBC,Red,True,2022-09-21 00:00:00
940,940,Toyota,Corolla,2019,PG95-910-940,Intact Insurance,Dark Blue,True,2023-02-21 00:00:00
941,941,Subaru,Outback,2024,SP77-976-941,Intact Insurance,Silver,True,2023-03-07 00:00:00
942,942,Toyota,Corolla,2018,JI38-103-942,Intact Insurance,Black,True,2022-06-18 00:00:00
943,943,Kia,Forte,2021,PA54-207-943,Desjardins,Red,True,2022-06-25 00:00:00
944,944,Toyota,Corolla,2021,KH51-302-944,Aviva,Dark Blue,True,2023-02-05 00:00:00
945,945,Kia,Sportage,2019,XH64-479-945,Co-operators,White,True,2023-08-14 00:00:00
946,946,Nissan,Sentra,2020,RI87-198-946,Desjardins,Red,True,2023-10-25 00:00:00
947,947,Honda,Accord,2021,ZJ33-412-947,ICBC,Black,True,2023-01-11 00:00:00
948,948,Chevrolet,Malibu,2020,TM24-619-948,ICBC,Silver,True,2023-05-31 00:00:00
949,949,Nissan,Altima,2023,ZR53-360-949,Co-operators,Grey,True,2022-11-25 00:00:00
950,950,Subaru,Forester,2022,SH93-115-950,Intact Insurance,Grey,True,2022-08-10 00:00:00
951,951,Honda,Accord,2021,TE48-284-951,TD Insurance,White,True,2023-09-20 00:00:00
952,952,Toyota,RAV4,2018,KA67-223-952,TD Insurance,Blue,True,2023-11-12 00:00:00
953,953,Honda,Civic,2019,EY25-598-953,Intact Insurance,Black,True,2023-01-21 00:00:00
954,954,Nissan,Rogue,2021,KG14-193-954,Aviva,Dark Blue,True,2023-08-22 00:00:00
955,955,Toyota,Corolla,2020,LO14-963-955,Intact Insurance,Silver,True,2022-12-17 00:00:00
956,956,Kia,Sportage,2024,AE66-953-956,Co-operators,Grey,True,2023-07-18 00:00:00
957,957,Kia,Forte,2022,VS25-787-957,ICBC,White,True,2023-01-16 00:00:00
958,958,Hyundai,Tucson,2018,IE78-330-958,Desjardins,Silver,True,2022-10-01 00:00:00
959,959,Toyota,Camry,2018,TK44-183-959,Intact Insurance,Blue,True,2023-02-06 00:00:00
960,960,Honda,Civic,2024,TO87-807-960,TD Insurance,Grey,True,2023-05-17 00:00:00
961,961,Hyundai,Sonata,2019,NH39-828-961,Desjardins,Black,True,2022-11-04 00:00:00
962,962,Honda,Accord,2020,NF20-277-962,Co-operators,Grey,True,2023-01-17 00:00:00
963,963,Toyota,RAV4,2023,WJ11-826-963,Aviva,Silver,True,2022-07-23 00:00:00
964,964,Ford,Escape,2023,YE87-579-964,TD Insurance,Dark Blue,True,2022-09-13 00:00:00
965,965,Subaru,Forester,2018,MD96-880-965,TD Insurance,Blue,True,2022-11-22 00:00:00
966,966,Hyundai,Tucson,2022,NC68-998-966,Aviva,Grey,True,2022-12-25 00:00:00
967,967,Chevrolet,Equinox,2021,UW74-291-967,Intact Insurance,Grey,True,2023-12-02 00:00:00
968,968,Nissan,Altima,2023,WE17-610-968,Aviva,Grey,True,2022-04-30 00:00:00
969,969,Hyundai,Tucson,2024,UY59-381-969,ICBC,Red,True,2022-11-03 00:00:00
970,970,Kia,Sportage,2024,OC50-315-970,Intact Insurance,White,True,2023-08-22 00:00:00
971,971,Ford,Escape,2019,VD72-384-971,ICBC,Black,True,2023-06-03 00:00:00
972,972,Ford,Explorer,2020,HD28-224-972,Co-operators,Blue,True,2022-10-12 00:00:00
973,973,Ford,Explorer,2019,LS63-565-973,Desjardins,Silver,True,2023-09-02 00:00:00
974,974,Nissan,Altima,2024,GU23-590-974,ICBC,Silver,True,2022-07-03 00:00:00
975,975,Ford,Escape,2023,IO53-855-975,TD Insurance,Black,True,2023-12-23 00:00:00
976,976,Toyota,Prius,2020,OX98-476-976,Aviva,Black,True,2023-04-28 00:00:00
977,977,Ford,Explorer,2022,ND94-367-977,Desjardins,Blue,True,2022-10-15 00:00:00
978,978,Hyundai,Elantra,2020,EW80-273-978,Intact Insurance,Blue,True,2023-07-03 00:00:00
979,979,Chevrolet,Malibu,2022,NE29-354-979,Co-operators,Silver,True,2022-12-02 00:00:00
980,980,Hyundai,Tucson,2023,FE25-328-980,Co-operators,White,True,2023-11-02 00:00:00
981,981,Ford,Escape,2022,PW84-775-981,TD Insurance,White,True,2022-09-26 00:00:00
982,982,Nissan,Altima,2022,RU85-497-982,Intact Insurance,Blue,True,2023-11-22 00:00:00
983,983,Tesla,Model 3,2019,YT46-606-983,Aviva,Blue,True,2023-04-28 00:00:00
984,984,Subaru,Forester,2022,TH48-366-984,Desjardins,White,True,2023-09-20 00:00:00
985,985,Toyota,Corolla,2024,DT42-790-985,Intact Insurance,Blue,True,2023-01-25 00:00:00
986,986,Nissan,Sentra,2018,OO85-123-986,Co-operators,Black,True,2023-08-25 00:00:00
987,987,Toyota,RAV4,2020,YJ74-699-987,Aviva,Blue,True,2023-03-04 00:00:00
988,988,Toyota,Corolla,2020,HV59-229-988,Desjardins,Grey,True,2022-04-25 00:00:00
989,989,Ford,Explorer,2024,NR30-988-989,TD Insurance,White,True,2023-07-10 00:00:00
990,990,Hyundai,Sonata,2023,AM74-960-990,Co-operators,Dark Blue,True,2023-03-10 00:00:00
991,991,Subaru,Outback,2021,IN56-918-991,Desjardins,Dark Blue,True,2022-06-18 00:00:00
992,992,Nissan,Altima,2024,PE46-650-992,ICBC,Silver,True,2023-05-06 00:00:00
993,993,Tesla,Model 3,2021,KI64-388-993,Desjardins,Blue,True,2023-09-15 00:00:00
994,994,Subaru,Outback,2022,PV86-322-994,Intact Insurance,Red,True,2023-07-06 00:00:00
995,995,Toyota,Camry,2024,AI60-519-995,TD Insurance,Black,True,2023-04-16 00:00:00
996,996,Kia,Sportage,2019,EW62-852-996,Intact Insurance,Dark Blue,True,2022-08-28 00:00:00
997,997,Hyundai,Sonata,2021,DG12-438-997,Desjardins,Black,True,2023-05-20 00:00:00
998,998,Hyundai,Tucson,2023,AX82-165-998,ICBC,Red,True,2022-07-01 00:00:00
999,999,Tesla,Model Y,2024,OX11-507-999,TD Insurance,Blue,True,2022-12-01 00:00:00
1000,1000,Nissan,Altima,2020,QT23-821-1000,Co-operators,Black,True,2022-09-23 00:00:00
1001,1001,Tesla,Model 3,2018,DI13-999-1001,ICBC,Black,True,2023-02-26 00:00:00
1002,1002,Nissan,Altima,2024,RD61-601-1002,Desjardins,Blue,True,2022-11-18 00:00:00
1003,1003,Hyundai,Elantra,2022,WS68-101-1003,Aviva,Blue,True,2023-09-22 00:00:00
1004,1004,Honda,CR-V,2020,NH33-586-1004,TD Insurance,Black,True,2022-11-16 00:00:00
1005,1005,Nissan,Rogue,2018,ZZ84-325-1005,Desjardins,Blue,True,2023-09-10 00:00:00
1006,1006,Kia,Forte,2023,PK27-424-1006,TD Insurance,Grey,True,2023-10-20 00:00:00
1007,1007,Ford,Fusion,2020,VF61-372-1007,Desjardins,Grey,True,2023-12-12 00:00:00
1008,1008,Kia,Sportage,2021,WZ85-603-1008,Co-operators,Silver,True,2022-08-29 00:00:00
1009,1009,Nissan,Altima,2020,ED68-192-1009,ICBC,Dark Blue,True,2022-08-10 00:00:00
1010,1010,Ford,Escape,2022,IW87-986-1010,Co-operators,Silver,True,2023-11-14 00:00:00
1011,1011,Chevrolet,Equinox,2019,XM37-897-1011,Aviva,Red,True,2023-11-30 00:00:00
1012,1012,Hyundai,Sonata,2023,KT15-433-1012,Co-operators,White,True,2023-07-30 00:00:00
1013,1013,Nissan,Sentra,2024,YU96-932-1013,Co-operators,Silver,True,2023-11-08 00:00:00
1014,1014,Subaru,Forester,2018,IT90-444-1014,Co-operators,Black,True,2022-06-17 00:00:00
1015,1015,Tesla,Model 3,2020,DA20-106-1015,ICBC,Blue,True,2023-10-10 00:00:00
1016,1016,Ford,Explorer,2024,UF58-684-1016,Co-operators,Black,True,2023-04-05 00:00:00
1017,1017,Subaru,Forester,2024,JO22-305-1017,TD Insurance,White,True,2023-12-08 00:00:00
1018,1018,Honda,Civic,2024,MW58-535-1018,ICBC,Silver,True,2023-12-27 00:00:00
1019,1019,Chevrolet,Malibu,2018,UQ35-884-1019,TD Insurance,Red,True,2022-04-15 00:00:00
1020,1020,Honda,CR-V,2022,IP38-822-1020,Intact Insurance,Dark Blue,True,2022-10-17 00:00:00
1021,1021,Kia,Forte,2020,IT73-146-1021,TD Insurance,Silver,True,2022-07-17 00:00:00
1022,1022,Hyundai,Sonata,2022,UZ73-529-1022,TD Insurance,Silver,True,2022-06-11 00:00:00
1023,1023,Toyota,Corolla,2019,RM72-356-1023,Co-operators,Black,True,2023-06-10 00:00:00
1024,1024,Toyota,Camry,2021,HY21-697-1024,ICBC,Silver,True,2022-05-27 00:00:00
1025,1025,Hyundai,Tucson,2021,RR27-971-1025,Aviva,Silver,True,2023-05-10 00:00:00
1026,1026,Kia,Sportage,2021,DF79-743-1026,Desjardins,Dark Blue,True,2023-02-09 00:00:00
1027,1027,Toyota,Corolla,2024,QE81-913-1027,Co-operators,Grey,True,2022-08-24 00:00:00
1028,1028,Ford,Explorer,2023,YJ14-487-1028,Aviva,Grey,True,2022-05-28 00:00:00
1029,1029,Chevrolet,Equinox,2022,OB42-397-1029,ICBC,Black,True,2023-06-01 00:00:00
1030,1030,Kia,Sportage,2018,PW34-117-1030,Desjardins,Grey,True,2023-04-17 00:00:00
1031,1031,Kia,Forte,2022,PS42-295-1031,Desjardins,Red,True,2022-04-21 00:00:00
1032,1032,Nissan,Sentra,2018,AB86-910-1032,Co-operators,Silver,True,2022-11-19 00:00:00
1033,1033,Nissan,Rogue,2020,TN10-933-1033,TD Insurance,Silver,True,2023-01-21 00:00:00
1034,1034,Nissan,Sentra,2020,WV33-277-1034,Desjardins,White,True,2023-07-02 00:00:00
1035,1035,Toyota,Camry,2021,YW85-356-1035,Desjardins,Dark Blue,True,2023-02-09 00:00:00
1036,1036,Ford,Explorer,2019,SV64-693-1036,Co-operators,Red,True,2022-11-21 00:00:00
1037,1037,Honda,Accord,2018,KE83-819-1037,ICBC,Silver,True,2023-11-19 00:00:00
1038,1038,Nissan,Rogue,2018,XZ67-741-1038,Intact Insurance,Blue,True,2023-09-29 00:00:00
1039,1039,Nissan,Sentra,2024,IR24-673-1039,ICBC,White,True,2023-06-27 00:00:00
1040,1040,Hyundai,Tucson,2022,ZV90-928-1040,Intact Insurance,Red,True,2023-12-05 00:00:00
1041,1041,Hyundai,Tucson,2018,WF57-414-1041,TD Insurance,White,True,2023-02-10 00:00:00
1042,1042,Ford,Escape,2019,GB35-409-1042,Aviva,Blue,True,2023-01-28 00:00:00
1043,1043,Toyota,Camry,2022,VX45-296-1043,Intact Insurance,Blue,True,2023-11-16 00:00:00
1044,1044,Hyundai,Sonata,2019,UX65-984-1044,TD Insurance,Grey,True,2023-02-08 00:00:00
1045,1045,Ford,Fusion,2024,VB52-417-1045,Co-operators,Grey,True,2022-07-19 00:00:00
1046,1046,Subaru,Outback,2022,MD38-868-1046,Co-operators,Dark Blue,True,2022-05-28 00:00:00
1047,1047,Ford,Escape,2022,LP98-152-1047,TD Insurance,Black,True,2022-11-25 00:00:00
1048,1048,Toyota,Camry,2023,QA29-774-1048,Co-operators,Blue,True,2023-08-14 00:00:00
1049,1049,Chevrolet,Malibu,2020,FP98-236-1049,Co-operators,Silver,True,2023-02-23 00:00:00
1050,1050,Toyota,Camry,2024,NS53-296-1050,Aviva,Red,True,2022-06-25 00:00:00
1051,1051,Ford,Fusion,2018,OD25-667-1051,ICBC,White,True,2022-09-04 00:00:00
1052,1052,Toyota,RAV4,2019,DO28-337-1052,TD Insurance,Red,True,2022-06-21 00:00:00
1053,1053,Honda,CR-V,2019,UY79-952-1053,Intact Insurance,Black,True,2022-05-27 00:00:00
1054,1054,Toyota,Prius,2022,KT48-104-1054,ICBC,Red,True,2023-08-09 00:00:00
1055,1055,Hyundai,Tucson,2022,LA37-308-1055,Aviva,Grey,True,2023-07-09 00:00:00
1056,1056,Toyota,Camry,2020,OO35-502-1056,Co-operators,Silver,True,2022-08-04 00:00:00
1057,1057,Hyundai,Sonata,2018,FF59-718-1057,Aviva,Grey,True,2022-10-07 00:00:00
1058,1058,Tesla,Model Y,2018,TI75-956-1058,Aviva,Red,True,2023-05-17 00:00:00
1059,1059,Toyota,RAV4,2024,XR17-252-1059,ICBC,Blue,True,2022-09-10 00:00:00
1060,1060,Honda,CR-V,2022,QR47-297-1060,TD Insurance,Grey,True,2022-08-17 00:00:00
1061,1061,Toyota,Prius,2018,QG90-761-1061,Intact Insurance,Blue,True,2023-03-28 00:00:00
1062,1062,Toyota,RAV4,2023,PK93-346-1062,Intact Insurance,Blue,True,2023-08-14 00:00:00
1063,1063,Honda,Accord,2023,AI74-824-1063,TD Insurance,Dark Blue,True,2023-10-14 00:00:00
1064,1064,Toyota,Prius,2022,EB45-172-1064,Desjardins,Dark Blue,True,2023-12-12 00:00:00
1065,1065,Tesla,Model Y,2024,EK15-525-1065,ICBC,Blue,True,2022-12-10 00:00:00
1066,1066,Honda,Accord,2018,ZI99-760-1066,Co-operators,Silver,True,2023-04-20 00:00:00
1067,1067,Kia,Sportage,2023,NU81-756-1067,TD Insurance,White,True,2022-07-04 00:00:00
1068,1068,Hyundai,Sonata,2021,RP10-382-1068,Co-operators,Dark Blue,True,2022-06-30 00:00:00
1069,1069,Toyota,Prius,2020,DN63-697-1069,Aviva,Silver,True,2022-10-31 00:00:00
1070,1070,Subaru,Forester,2019,YC78-201-1070,Co-operators,Black,True,2022-08-27 00:00:00
1071,1071,Hyundai,Sonata,2024,MI94-635-1071,Co-operators,Blue,True,2022-05-29 00:00:00
1072,1072,Ford,Explorer,2022,RT89-151-1072,TD Insurance,Black,True,2023-07-30 00:00:00
1073,1073,Ford,Fusion,2019,AS81-343-1073,ICBC,White,True,2022-10-09 00:00:00
1074,1074,Honda,Accord,2022,ED91-106-1074,Desjardins,Black,True,2023-04-04 00:00:00
1075,1075,Honda,Civic,2019,IV77-412-1075,Intact Insurance,Grey,True,2022-07-31 00:00:00
1076,1076,Subaru,Outback,2019,EF52-558-1076,Intact Insurance,Grey,True,2023-07-18 00:00:00
1077,1077,Subaru,Forester,2018,QL15-509-1077,Aviva,Black,True,2023-12-10 00:00:00
1078,1078,Ford,Explorer,2023,PH26-124-1078,Desjardins,Grey,True,2022-04-23 00:00:00
1079,1079,Ford,Fusion,2018,JS76-564-1079,Intact Insurance,Dark Blue,True,2022-11-05 00:00:00
1080,1080,Ford,Explorer,2024,QW43-895-1080,Aviva,Silver,True,2023-08-09 00:00:00
1081,1081,Kia,Forte,2023,NV69-544-1081,Co-operators,White,True,2022-08-10 00:00:00
1082,1082,Tesla,Model Y,2020,DW36-790-1082,Intact Insurance,Red,True,2023-12-26 00:00:00
1083,1083,Honda,Accord,2022,TZ36-290-1083,Desjardins,Red,True,2022-11-29 00:00:00
1084,1084,Subaru,Outback,2020,XP95-646-1084,Intact Insurance,Dark Blue,True,2022-05-23 00:00:00
1085,1085,Toyota,Corolla,2020,AY64-548-1085,Intact Insurance,Silver,True,2023-04-30 00:00:00
1086,1086,Kia,Sportage,2021,GM78-813-1086,Aviva,Grey,True,2023-09-22 00:00:00
1087,1087,Chevrolet,Malibu,2023,BZ18-136-1087,ICBC,Red,True,2023-12-22 00:00:00
1088,1088,Subaru,Forester,2021,YG43-647-1088,Co-operators,White,True,2024-01-05 00:00:00
1089,1089,Toyota,Corolla,2020,LA56-604-1089,Desjardins,White,True,2023-06-03 00:00:00
1090,1090,Kia,Forte,2021,GB55-525-1090,Desjardins,Red,True,2023-04-11 00:00:00
1091,1091,Tesla,Model Y,2022,OE26-975-1091,Desjardins,Grey,True,2022-05-05 00:00:00
1092,1092,Subaru,Outback,2024,DI49-263-1092,Co-operators,Red,True,2023-10-12 00:00:00
1093,1093,Chevrolet,Malibu,2020,KR37-195-1093,Co-operators,Dark Blue,True,2023-06-23 00:00:00
1094,1094,Toyota,Camry,2020,TM94-872-1094,Intact Insurance,Blue,True,2022-07-31 00:00:00
1095,1095,Honda,CR-V,2019,AP69-275-1095,TD Insurance,Red,True,2022-08-29 00:00:00
