ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
1628,2916,2228,2024-10-04 10:09:00,2024-10-04 10:17:00,2024-10-04 11:02:00,43.696581,-79.443378,43.625808,-79.451806,17.45,41.89,1.5,completed,
1629,9590,1388,2024-10-06 21:51:00,2024-10-06 22:03:00,2024-10-06 23:23:00,48.422595,-123.371323,48.483286,-123.388471,33.63,63.23,1.25,completed,
1630,4652,237,2024-08-08 17:31:00,2024-08-08 17:38:00,2024-08-08 18:22:00,45.433318,-75.726073,45.347889,-75.750126,21.16,57.97,1.75,completed,
1631,9113,834,2024-11-15 01:28:00,2024-11-15 01:40:00,2024-11-15 01:45:00,46.825681,-71.232007,46.78016,-71.19507,2.14,6.5,1.0,completed,
1632,3423,633,2024-02-04 12:09:00,2024-02-04 12:21:00,2024-02-04 12:48:00,44.673541,-63.560786,44.710567,-63.571522,10.49,31.83,1.75,completed,
1633,5267,628,2024-11-13 08:09:00,2024-11-13 08:12:00,2024-11-13 08:39:00,44.590391,-63.633923,44.652056,-63.587001,11.9,20.16,1.0,completed,
1634,3649,419,2024-07-20 09:13:00,2024-07-20 09:16:00,2024-07-20 09:34:00,45.347493,-75.68263,45.473543,-75.694679,9.71,17.09,1.0,completed,
1635,9516,149,2024-06-13 11:16:00,2024-06-13 11:21:00,2024-06-13 11:49:00,49.247561,-123.160757,49.260376,-123.147269,14.04,23.16,1.0,completed,
1636,7955,617,2024-08-21 16:49:00,,,50.99204,-114.147851,50.993342,-114.005823,4.2,5.0,1.0,cancelled,no_show
1637,9133,2454,2024-12-23 19:41:00,2024-12-23 19:49:00,2024-12-23 20:59:00,51.063278,-114.02937,51.098041,-114.037574,30.48,46.17,1.0,completed,
1638,3781,2361,2024-10-01 03:00:00,2024-10-01 03:07:00,2024-10-01 04:15:00,53.549961,-113.423499,53.512324,-113.440482,32.07,60.5,1.25,completed,
1639,8506,1255,2024-07-17 04:01:00,2024-07-17 04:08:00,2024-07-17 05:00:00,46.852038,-71.248355,46.798641,-71.260792,23.51,36.41,1.0,completed,
1640,6549,1712,2024-06-10 17:29:00,2024-06-10 17:39:00,2024-06-10 18:29:00,49.947661,-97.144921,49.864387,-97.179958,22.47,52.44,1.5,completed,
1641,8098,878,2024-06-14 15:20:00,2024-06-14 15:23:00,2024-06-14 16:04:00,45.459401,-75.626858,45.436095,-75.680062,18.18,31.85,1.1,completed,
1642,3305,723,2024-08-30 22:04:00,2024-08-30 22:09:00,2024-08-30 22:42:00,49.906554,-97.144967,49.930663,-97.149133,16.61,53.51,2.0,completed,
1643,8639,688,2024-05-30 04:02:00,2024-05-30 04:07:00,2024-05-30 04:26:00,49.897905,-97.142825,49.835317,-97.093194,6.56,12.68,1.0,completed,
1644,5081,1561,2024-07-24 03:23:00,2024-07-24 03:26:00,2024-07-24 04:25:00,53.590947,-113.417487,53.486177,-113.513213,23.68,36.65,1.0,completed,
1645,7709,486,2024-03-17 07:14:00,2024-03-17 07:24:00,2024-03-17 08:16:00,45.431613,-73.524677,45.466873,-73.517385,21.73,42.4,1.25,completed,
1646,5429,820,2024-02-06 15:01:00,2024-02-06 15:10:00,2024-02-06 15:48:00,45.480595,-73.592795,45.457842,-73.492021,14.01,40.45,1.75,completed,
1647,4583,660,2024-12-19 03:01:00,2024-12-19 03:08:00,2024-12-19 04:14:00,48.446559,-123.375645,48.385516,-123.36764,27.57,42.1,1.0,completed,
1648,7592,241,2024-09-04 10:53:00,2024-09-04 11:04:00,2024-09-04 12:10:00,45.386123,-75.771867,45.433391,-75.719636,28.22,43.01,1.0,completed,
1649,4663,1036,2024-03-01 18:31:00,2024-03-01 18:42:00,2024-03-01 20:04:00,45.480194,-75.722255,45.479997,-75.728621,37.12,110.94,2.0,completed,
1650,7834,1446,2024-07-24 14:07:00,2024-07-24 14:17:00,2024-07-24 14:38:00,51.077302,-114.01055,51.075229,-114.060003,7.99,14.69,1.0,completed,
1651,3677,1508,2024-07-09 17:00:00,2024-07-09 17:08:00,2024-07-09 18:30:00,53.540753,-113.54793,53.491388,-113.521412,37.61,112.31,2.0,completed,
1652,9011,2321,2024-08-01 19:58:00,2024-08-01 20:04:00,2024-08-01 20:46:00,45.544094,-73.545385,45.538935,-73.621224,18.53,58.88,2.0,completed,
1653,7712,360,2024-09-24 05:23:00,2024-09-24 05:32:00,2024-09-24 05:40:00,44.697746,-63.595019,44.639047,-63.585462,3.95,15.8,1.75,completed,
1654,8247,1629,2024-04-22 05:40:00,2024-04-22 05:45:00,2024-04-22 07:04:00,45.362641,-75.776401,45.369802,-75.736352,36.81,68.79,1.25,completed,
1655,4870,1180,2024-01-19 18:00:00,,,45.483718,-75.697383,45.444705,-75.638647,37.07,5.0,1.25,cancelled,no_show
1656,7368,2254,2024-03-12 19:51:00,2024-03-12 19:57:00,2024-03-12 20:39:00,49.261549,-123.078212,49.249871,-123.049882,18.87,29.92,1.0,completed,
1657,9604,1164,2024-11-14 14:03:00,2024-11-14 14:07:00,2024-11-14 15:17:00,48.437818,-123.371785,48.455631,-123.400764,30.5,46.2,1.0,completed,
1658,8298,158,2024-01-27 12:18:00,2024-01-27 12:29:00,2024-01-27 13:08:00,51.074119,-114.065876,51.027975,-114.04603,15.0,24.5,1.0,completed,
1659,5403,390,2024-01-12 08:25:00,,,45.489849,-75.761588,45.465051,-75.706465,25.17,0.0,1.1,cancelled,driver_cancelled
1660,6251,2350,2024-06-07 04:32:00,2024-06-07 04:44:00,2024-06-07 05:21:00,53.613133,-113.554393,53.529779,-113.432799,13.52,33.64,1.5,completed,
1661,2650,396,2024-07-13 14:16:00,2024-07-13 14:26:00,2024-07-13 14:47:00,49.287869,-123.126377,49.2348,-123.125133,7.53,24.57,1.75,completed,
1662,6174,65,2024-11-05 22:01:00,2024-11-05 22:04:00,2024-11-05 22:39:00,46.881508,-71.142051,46.831599,-71.130527,17.27,48.44,1.75,completed,
1663,6572,1060,2024-04-03 21:33:00,2024-04-03 21:36:00,2024-04-03 22:14:00,53.609442,-113.504653,53.505219,-113.47469,15.05,43.0,1.75,completed,
1664,4966,1578,2024-04-01 14:41:00,2024-04-01 14:46:00,2024-04-01 14:57:00,49.857066,-97.108047,49.832437,-97.077123,6.21,15.24,1.25,completed,
1665,9136,2247,2024-04-15 16:08:00,2024-04-15 16:11:00,2024-04-15 16:49:00,45.544069,-73.579356,45.478588,-73.532926,16.93,47.6,1.75,completed,
1666,4644,432,2024-12-04 09:20:00,2024-12-04 09:26:00,2024-12-04 09:53:00,48.472983,-123.338464,48.472234,-123.356026,8.76,15.76,1.0,completed,
1667,7469,1395,2024-05-22 20:55:00,2024-05-22 21:00:00,2024-05-22 21:44:00,49.301985,-123.093711,49.326611,-123.086454,16.82,33.81,1.25,completed,
1668,9034,2430,2024-12-15 03:08:00,2024-12-15 03:11:00,2024-12-15 03:33:00,44.57559,-63.543397,44.576046,-63.507487,9.96,17.44,1.0,completed,
1669,7473,1394,2024-01-19 07:25:00,2024-01-19 07:29:00,2024-01-19 07:44:00,45.487997,-73.60385,45.512437,-73.504736,3.3,10.15,1.25,completed,
1670,3131,1933,2024-01-16 17:00:00,2024-01-16 17:03:00,2024-01-16 17:27:00,49.926239,-97.10567,49.940488,-97.147657,11.63,19.78,1.0,completed,
1671,3324,950,2024-07-06 05:50:00,2024-07-06 05:54:00,2024-07-06 06:51:00,45.550058,-73.564178,45.430856,-73.628715,24.8,47.77,1.25,completed,
1672,5565,2421,2024-05-21 22:09:00,2024-05-21 22:13:00,2024-05-21 23:34:00,43.594346,-79.386702,43.58819,-79.309146,35.0,52.5,1.0,completed,
1673,4695,1220,2024-12-30 10:13:00,2024-12-30 10:20:00,2024-12-30 10:36:00,51.053989,-114.10758,51.107877,-114.148072,5.36,16.51,1.5,completed,
1674,7044,416,2024-08-30 09:23:00,2024-08-30 09:32:00,2024-08-30 09:39:00,44.578179,-63.645535,44.599842,-63.631338,2.58,8.89,1.25,completed,
1675,7455,1060,2024-02-15 11:16:00,2024-02-15 11:21:00,2024-02-15 11:41:00,45.54863,-73.525617,45.445365,-73.584042,8.2,26.21,1.75,completed,
1676,9037,1274,2024-02-12 12:52:00,2024-02-12 13:03:00,2024-02-12 13:34:00,44.728395,-63.592209,44.580416,-63.525355,12.35,20.79,1.0,completed,
1677,7248,1852,2024-03-20 00:18:00,2024-03-20 00:24:00,2024-03-20 00:34:00,46.749218,-71.218317,46.843348,-71.137084,3.2,9.97,1.25,completed,
1678,8558,652,2024-03-30 15:54:00,2024-03-30 15:57:00,2024-03-30 16:26:00,45.478533,-75.704057,45.361372,-75.703295,9.92,17.39,1.0,completed,
1679,6422,882,2024-03-11 21:23:00,,,49.245466,-123.117441,49.32283,-123.159384,29.74,5.0,1.0,cancelled,rider_cancelled
1680,4042,869,2024-08-20 15:09:00,2024-08-20 15:13:00,2024-08-20 15:54:00,51.013073,-114.12434,51.123644,-114.045413,19.01,30.11,1.0,completed,
1681,8376,2225,2024-10-30 16:08:00,2024-10-30 16:11:00,2024-10-30 17:05:00,43.707203,-79.3695,43.630361,-79.363238,23.55,36.47,1.0,completed,
1682,4457,1063,2024-03-24 11:01:00,2024-03-24 11:09:00,2024-03-24 11:41:00,45.459926,-75.730125,45.469124,-75.626794,11.19,28.75,1.5,completed,
1683,6365,1617,2024-01-19 15:11:00,2024-01-19 15:19:00,2024-01-19 16:17:00,45.401784,-75.766626,45.388158,-75.717189,22.92,35.59,1.0,completed,
1684,7348,762,2024-10-17 03:45:00,2024-10-17 03:51:00,2024-10-17 04:19:00,48.402132,-123.439146,48.409125,-123.388874,14.05,34.75,1.5,completed,
1685,7574,1615,2024-07-05 20:32:00,2024-07-05 20:41:00,2024-07-05 21:04:00,46.821558,-71.137261,46.863822,-71.173699,7.88,14.53,1.0,completed,
1686,8205,694,2024-01-10 03:41:00,2024-01-10 03:53:00,2024-01-10 04:25:00,49.291116,-123.157606,49.313552,-123.129394,12.33,31.14,1.5,completed,
1687,5840,189,2024-10-29 18:07:00,2024-10-29 18:16:00,2024-10-29 18:34:00,49.932716,-97.111602,49.882934,-97.182074,7.53,24.57,1.75,completed,
1688,8772,48,2024-10-01 06:56:00,2024-10-01 07:08:00,2024-10-01 07:36:00,45.498596,-73.593626,45.502071,-73.586758,10.3,26.88,1.5,completed,
1689,7646,2353,2024-11-08 19:18:00,2024-11-08 19:22:00,2024-11-08 20:37:00,48.380431,-123.33188,48.463674,-123.444124,34.57,103.8,2.0,completed,
1690,3569,2057,2024-12-13 07:29:00,2024-12-13 07:36:00,2024-12-13 08:42:00,46.790139,-71.242021,46.822093,-71.178829,30.02,56.91,1.25,completed,
1691,7986,1296,2024-02-24 11:08:00,2024-02-24 11:15:00,2024-02-24 11:23:00,45.361776,-75.638634,45.495852,-75.760455,3.27,8.89,1.1,completed,
1692,8017,1065,2024-04-04 16:30:00,2024-04-04 16:33:00,2024-04-04 17:41:00,45.50033,-73.531578,45.433218,-73.608486,27.82,63.67,1.5,completed,
1693,2607,1634,2024-01-25 19:34:00,,,43.580963,-79.433513,43.642332,-79.423157,10.47,5.0,1.1,cancelled,rider_cancelled
1694,2652,1573,2024-09-15 22:05:00,2024-09-15 22:12:00,2024-09-15 22:43:00,48.48885,-123.398496,48.455416,-123.346269,12.71,31.94,1.5,completed,
1695,4829,2118,2024-06-14 05:35:00,2024-06-14 05:43:00,2024-06-14 06:50:00,50.972708,-114.1164,50.979578,-114.047989,31.68,47.85,1.0,completed,
1696,8048,956,2024-03-15 23:37:00,2024-03-15 23:43:00,2024-03-16 00:36:00,45.5196,-73.505322,45.449957,-73.502861,25.65,49.26,1.25,completed,
1697,3574,1163,2024-10-09 12:07:00,2024-10-09 12:15:00,2024-10-09 12:51:00,48.382739,-123.299034,48.446024,-123.298774,12.85,21.49,1.0,completed,
1698,4607,7,2024-12-03 11:14:00,2024-12-03 11:18:00,2024-12-03 12:19:00,46.856483,-71.183447,46.883183,-71.19532,28.15,85.82,2.0,completed,
1699,3110,1263,2024-10-09 17:22:00,2024-10-09 17:27:00,2024-10-09 17:41:00,49.820587,-97.142454,49.908793,-97.170076,5.1,11.7,1.1,completed,
1700,7939,1061,2024-03-22 23:13:00,2024-03-22 23:22:00,2024-03-22 23:45:00,45.482799,-73.639026,45.469482,-73.608175,8.11,22.28,1.5,completed,
1701,6721,2229,2024-12-02 13:04:00,2024-12-02 13:09:00,2024-12-02 14:11:00,44.708612,-63.64706,44.611523,-63.500751,25.31,68.13,1.75,completed,
1702,6324,2463,2024-10-07 03:28:00,2024-10-07 03:35:00,2024-10-07 04:25:00,44.700394,-63.544725,44.578113,-63.641366,20.37,40.02,1.25,completed,
1703,3791,2286,2024-09-05 03:24:00,2024-09-05 03:30:00,2024-09-05 03:57:00,49.890566,-97.06906,49.947625,-97.115581,9.27,32.96,2.0,completed,
1704,4310,1129,2024-12-18 20:07:00,2024-12-18 20:12:00,2024-12-18 21:11:00,45.480853,-73.584495,45.523289,-73.52535,28.22,43.01,1.0,completed,
1705,3614,2153,2024-09-25 08:09:00,2024-09-25 08:20:00,2024-09-25 08:31:00,46.887021,-71.216027,46.782742,-71.242491,4.28,9.49,1.0,completed,
1706,6812,2173,2024-02-14 01:58:00,2024-02-14 02:05:00,2024-02-14 03:22:00,49.277296,-123.116607,49.265206,-123.143292,35.69,66.83,1.25,completed,
1707,4595,980,2024-12-12 08:44:00,2024-12-12 08:49:00,2024-12-12 09:40:00,45.564095,-73.512443,45.58055,-73.575661,24.38,75.26,2.0,completed,
1708,9798,38,2024-10-21 20:29:00,2024-10-21 20:38:00,2024-10-21 21:36:00,53.62064,-113.482766,53.56779,-113.551236,24.83,66.96,1.75,completed,
1709,7432,202,2024-01-14 16:13:00,2024-01-14 16:23:00,2024-01-14 17:22:00,46.813085,-71.241555,46.875503,-71.277982,25.72,69.14,1.75,completed,
1710,6239,1038,2024-11-24 21:15:00,2024-11-24 21:24:00,2024-11-24 21:59:00,46.841971,-71.212267,46.859977,-71.271269,12.72,23.44,1.1,completed,
1711,4373,972,2024-07-27 13:48:00,,,44.658831,-63.651387,44.580525,-63.538813,34.15,0.0,1.75,cancelled,driver_cancelled
1712,3433,384,2024-08-04 12:38:00,,,43.593354,-79.330476,43.622422,-79.340246,25.68,5.0,2.0,cancelled,rider_cancelled
1713,7706,2289,2024-07-05 16:38:00,2024-07-05 16:49:00,2024-07-05 17:22:00,49.972255,-97.066336,49.97322,-97.135624,14.71,36.14,1.5,completed,
1714,6300,546,2024-01-01 00:39:00,2024-01-01 00:43:00,2024-01-01 02:05:00,51.016573,-114.1141,51.052811,-114.037126,37.53,61.65,1.1,completed,
1715,7457,1747,2024-04-25 22:58:00,,,45.423402,-73.562047,45.446159,-73.643059,13.88,0.0,1.0,cancelled,driver_cancelled
1716,4191,1940,2024-08-02 13:07:00,2024-08-02 13:16:00,2024-08-02 13:38:00,43.636897,-79.348997,43.609651,-79.406115,6.7,25.76,2.0,completed,
1717,3040,1702,2024-03-21 08:33:00,2024-03-21 08:45:00,2024-03-21 09:48:00,45.452637,-75.720264,45.407108,-75.731313,27.54,42.06,1.0,completed,
1718,9685,1434,2024-09-20 16:41:00,2024-09-20 16:51:00,2024-09-20 17:40:00,51.106383,-114.095485,51.057685,-114.022404,23.09,71.65,2.0,completed,
1719,3165,2200,2024-02-26 10:59:00,2024-02-26 11:04:00,2024-02-26 11:12:00,51.091509,-114.108952,51.068651,-114.023572,2.9,7.56,1.0,completed,
1720,8104,1515,2024-11-02 23:42:00,2024-11-02 23:48:00,2024-11-03 01:06:00,43.732239,-79.362222,43.711024,-79.306927,33.57,75.75,1.5,completed,
1721,6950,2137,2024-08-07 02:46:00,,,43.713319,-79.308456,43.59313,-79.422475,37.13,5.0,1.75,cancelled,rider_cancelled
1722,5552,2063,2024-12-25 18:01:00,2024-12-25 18:04:00,2024-12-25 18:29:00,43.618758,-79.428756,43.690664,-79.340327,11.57,39.4,2.0,completed,
1723,7533,432,2024-07-18 18:36:00,2024-07-18 18:41:00,2024-07-18 19:38:00,53.477351,-113.464613,53.50023,-113.467574,22.84,35.48,1.0,completed,
1724,9230,1598,2024-03-28 04:37:00,2024-03-28 04:44:00,2024-03-28 05:40:00,51.018405,-114.144206,51.022346,-114.008436,25.94,39.82,1.0,completed,
1725,6738,658,2024-10-22 01:03:00,2024-10-22 01:13:00,2024-10-22 01:33:00,48.413195,-123.417639,48.447331,-123.371427,9.67,29.82,1.75,completed,
1726,9700,786,2024-04-12 05:37:00,2024-04-12 05:42:00,2024-04-12 06:23:00,49.894876,-97.088767,49.967943,-97.118974,20.15,31.71,1.0,completed,
1727,8701,2214,2024-05-19 06:14:00,2024-05-19 06:24:00,2024-05-19 06:54:00,53.560989,-113.464891,53.558505,-113.470586,10.43,27.15,1.5,completed,
1728,7949,137,2024-08-27 14:15:00,2024-08-27 14:22:00,2024-08-27 15:47:00,45.424126,-73.642214,45.571854,-73.643638,36.38,81.65,1.5,completed,
1729,3659,770,2024-04-23 15:49:00,2024-04-23 15:59:00,2024-04-23 16:15:00,53.529811,-113.441579,53.604901,-113.41553,8.51,26.97,1.75,completed,
1730,3141,1212,2024-02-24 16:06:00,2024-02-24 16:16:00,2024-02-24 17:22:00,45.425072,-75.762754,45.366315,-75.739513,29.2,44.38,1.0,completed,
1731,4474,1808,2024-12-17 15:24:00,2024-12-17 15:36:00,2024-12-17 16:30:00,43.71133,-79.358039,43.642057,-79.435549,21.56,67.37,2.0,completed,
1732,4287,2205,2024-09-19 18:36:00,2024-09-19 18:46:00,2024-09-19 19:44:00,53.558204,-113.472724,53.608258,-113.474385,23.82,55.27,1.5,completed,
1733,7126,1190,2024-11-13 13:46:00,2024-11-13 13:50:00,2024-11-13 14:28:00,43.706025,-79.461485,43.642114,-79.391623,14.93,48.8,2.0,completed,
1734,7957,2179,2024-06-21 20:13:00,2024-06-21 20:21:00,2024-06-21 21:40:00,44.653887,-63.507201,44.725665,-63.593046,37.32,55.75,1.0,completed,
1735,5134,1985,2024-06-19 10:12:00,2024-06-19 10:21:00,2024-06-19 10:57:00,45.492809,-75.730332,45.357646,-75.718929,16.96,47.68,1.75,completed,
1736,3054,2003,2024-10-17 22:49:00,2024-10-17 22:59:00,2024-10-18 00:27:00,43.695358,-79.452571,43.733132,-79.315103,37.96,84.97,1.5,completed,
1737,9575,719,2024-09-16 05:57:00,,,51.013479,-114.066433,51.029804,-113.993061,27.01,5.0,1.0,cancelled,rider_cancelled
1738,2828,1263,2024-03-25 10:12:00,2024-03-25 10:20:00,2024-03-25 10:50:00,44.648573,-63.522484,44.661587,-63.601967,10.62,18.37,1.0,completed,
1739,8998,2314,2024-12-17 11:03:00,2024-12-17 11:15:00,2024-12-17 12:05:00,53.514542,-113.565025,53.581686,-113.428775,23.01,35.71,1.0,completed,
1740,2807,1171,2024-03-23 05:44:00,2024-03-23 05:52:00,2024-03-23 06:37:00,53.563514,-113.570343,53.59133,-113.414825,21.16,66.25,2.0,completed,
1741,7522,1567,2024-11-12 03:04:00,2024-11-12 03:07:00,2024-11-12 03:35:00,48.488798,-123.441462,48.443418,-123.365177,9.94,19.16,1.1,completed,
1742,9303,557,2024-11-20 20:57:00,2024-11-20 21:02:00,2024-11-20 22:16:00,48.369165,-123.298453,48.476932,-123.415112,33.93,102.0,2.0,completed,
1743,4873,683,2024-03-16 08:51:00,2024-03-16 09:02:00,2024-03-16 10:03:00,43.641413,-79.31109,43.715417,-79.412205,29.54,44.86,1.0,completed,
1744,8233,253,2024-01-17 22:29:00,2024-01-17 22:41:00,2024-01-17 22:58:00,53.578472,-113.528415,53.59146,-113.554276,5.52,22.46,2.0,completed,
1745,3397,1348,2024-06-10 03:00:00,2024-06-10 03:03:00,2024-06-10 04:00:00,53.505463,-113.42299,53.500497,-113.532025,22.61,61.52,1.75,completed,
1746,3965,1370,2024-09-12 18:18:00,2024-09-12 18:25:00,2024-09-12 19:38:00,49.285053,-123.179039,49.254432,-123.073294,32.28,48.69,1.0,completed,
1747,7926,2215,2024-05-29 05:29:00,2024-05-29 05:40:00,2024-05-29 07:01:00,49.950385,-97.191077,49.919945,-97.172401,35.09,65.78,1.25,completed,
1748,8305,2006,2024-10-14 11:43:00,2024-10-14 11:50:00,2024-10-14 12:17:00,45.495151,-75.74483,45.371084,-75.72569,11.22,21.13,1.1,completed,
1749,4751,707,2024-12-27 20:57:00,2024-12-27 21:07:00,2024-12-27 21:33:00,45.438822,-73.520213,45.488818,-73.631512,10.54,22.82,1.25,completed,
1750,6187,2379,2024-06-28 13:59:00,2024-06-28 14:04:00,2024-06-28 14:36:00,51.099914,-114.124073,51.075349,-114.115053,11.56,34.45,1.75,completed,
1751,6179,1195,2024-04-30 07:22:00,2024-04-30 07:33:00,2024-04-30 08:17:00,53.466476,-113.540789,53.467658,-113.512726,20.65,35.65,1.1,completed,
1752,6071,1463,2024-11-23 17:05:00,2024-11-23 17:16:00,2024-11-23 18:38:00,49.968792,-97.216939,49.970138,-97.127597,35.61,66.69,1.25,completed,
1753,3289,913,2024-08-04 09:22:00,,,48.39116,-123.356281,48.427768,-123.420432,17.05,5.0,1.75,cancelled,no_show
1754,7536,393,2024-12-17 08:04:00,2024-12-17 08:10:00,2024-12-17 08:38:00,49.305077,-123.139931,49.249032,-123.19194,10.78,18.59,1.0,completed,
1755,6826,2115,2024-05-05 05:19:00,2024-05-05 05:22:00,2024-05-05 05:47:00,49.833128,-97.091664,49.947392,-97.158946,9.61,21.19,1.25,completed,
1756,4871,1503,2024-11-05 00:19:00,2024-11-05 00:30:00,2024-11-05 00:50:00,51.09238,-114.016292,51.117319,-114.035683,6.85,26.18,2.0,completed,
1757,8817,2013,2024-01-03 14:36:00,2024-01-03 14:45:00,2024-01-03 15:29:00,48.385581,-123.377019,48.416992,-123.326343,18.16,57.85,2.0,completed,
1758,3458,96,2024-04-26 05:11:00,2024-04-26 05:21:00,2024-04-26 05:50:00,44.630208,-63.622608,44.699784,-63.617092,10.45,27.19,1.5,completed,
1759,4053,951,2024-11-25 11:40:00,2024-11-25 11:46:00,2024-11-25 11:55:00,53.544202,-113.457517,53.613453,-113.56893,2.11,11.29,1.75,completed,
1760,6452,227,2024-01-30 07:44:00,2024-01-30 07:48:00,2024-01-30 09:06:00,48.449553,-123.362605,48.44025,-123.299187,35.26,52.86,1.0,completed,
1761,5949,911,2024-07-11 05:48:00,,,48.492389,-123.325672,48.447669,-123.368751,13.32,5.0,1.0,cancelled,no_show
1762,7721,1255,2024-04-01 15:42:00,2024-04-01 15:46:00,2024-04-01 16:46:00,49.242983,-123.048189,49.318167,-123.065579,27.77,52.97,1.25,completed,
1763,3871,205,2024-08-15 21:33:00,,,48.477434,-123.343912,48.490009,-123.423928,16.97,0.0,1.0,cancelled,driver_cancelled
1764,5161,471,2024-09-27 06:19:00,2024-09-27 06:30:00,2024-09-27 06:53:00,48.376123,-123.43357,48.472326,-123.30293,7.46,13.94,1.0,completed,
1765,2995,1144,2024-08-02 14:14:00,2024-08-02 14:21:00,2024-08-02 15:26:00,43.670257,-79.387029,43.620084,-79.40398,30.09,57.03,1.25,completed,
1766,5065,2093,2024-03-23 23:16:00,2024-03-23 23:27:00,2024-03-24 00:25:00,48.366106,-123.368956,48.490795,-123.394753,24.43,41.47,1.1,completed,
1767,4439,1748,2024-10-05 01:27:00,2024-10-05 01:33:00,2024-10-05 01:52:00,51.052348,-114.114352,51.066235,-114.145081,7.01,26.63,2.0,completed,
1768,4543,1826,2024-02-23 03:51:00,2024-02-23 03:57:00,2024-02-23 04:07:00,44.595135,-63.583981,44.624569,-63.621893,5.09,15.94,1.5,completed,
1769,4908,2232,2024-05-31 00:09:00,2024-05-31 00:21:00,2024-05-31 00:35:00,45.573954,-73.497808,45.519973,-73.56692,7.97,14.66,1.0,completed,
1770,8161,1467,2024-11-19 07:59:00,2024-11-19 08:11:00,2024-11-19 08:34:00,43.683079,-79.448595,43.619337,-79.328151,10.48,31.8,1.75,completed,
1771,8820,1364,2024-05-03 10:33:00,2024-05-03 10:37:00,2024-05-03 11:55:00,51.072541,-114.149712,51.088916,-114.009295,32.36,53.68,1.1,completed,
1772,3213,1772,2024-06-29 01:55:00,2024-06-29 02:02:00,2024-06-29 03:13:00,45.521181,-73.554093,45.4322,-73.567672,29.34,55.72,1.25,completed,
1773,3494,1938,2024-01-12 02:39:00,2024-01-12 02:50:00,2024-01-12 03:41:00,49.952379,-97.06203,49.947387,-97.153929,19.88,31.33,1.0,completed,
1774,5938,804,2024-09-22 08:25:00,2024-09-22 08:36:00,2024-09-22 10:03:00,49.336546,-123.198356,49.318038,-123.131269,36.76,109.93,2.0,completed,
1775,3882,1100,2024-05-10 13:01:00,2024-05-10 13:05:00,2024-05-10 13:49:00,51.005441,-114.089238,51.089452,-114.058387,17.85,28.49,1.0,completed,
1776,5771,1933,2024-11-30 06:17:00,2024-11-30 06:23:00,2024-11-30 06:53:00,48.453431,-123.388949,48.491187,-123.414473,11.01,28.37,1.5,completed,
1777,3848,474,2024-03-07 10:02:00,2024-03-07 10:05:00,2024-03-07 10:17:00,44.623163,-63.598615,44.710853,-63.643902,3.97,15.85,1.75,completed,
1778,4426,517,2024-06-28 07:05:00,2024-06-28 07:08:00,2024-06-28 07:57:00,44.626386,-63.539885,44.582518,-63.608154,23.26,36.06,1.0,completed,
1779,3670,261,2024-02-12 07:58:00,2024-02-12 08:06:00,2024-02-12 09:12:00,45.421206,-75.667013,45.486772,-75.69305,27.59,42.13,1.0,completed,
